"Tag","Serial Number","Sample ID","Date","Elapsed time (s)","Volume (l)","Pressure (psi)","Flow (l/min)","Rate (mL/m)","Speed (m/s)","Latitude","Longitude","Elevation (m)","Accuracy (±m)","Status"
"WF5141158_00053","WF5141158","00053","2023-08-16",130,1.39,1.85,0.7,177.04,0.07,41.530137,-82.851907,176.4,3.1,NA
"WF5141158_00053","WF5141158","00053","2023-08-16",132,1.41,1.65,0.7,177.71,0.07,41.530138,-82.851907,176.6,3.1,NA
"WF5141158_00053","WF5141158","00053","2023-08-16",134,1.44,1.69,0.71,178.48,0.07,41.530139,-82.851908,176.7,3,NA
"WF5141158_00053","WF5141158","00053","2023-08-16",136,1.46,2.01,0.69,173.45,0.07,41.530139,-82.851908,176.8,3,NA
"WF5141158_00053","WF5141158","00053","2023-08-16",138,1.48,1.44,0.7,177.71,0.06,41.53014,-82.851909,176.8,3,NA
"WF5141158_00053","WF5141158","00053","2023-08-16",140,1.51,1.74,0.7,186.37,0.06,41.530141,-82.851909,176.8,3,NA
"WF5141158_00053","WF5141158","00053","2023-08-16",142,1.53,1.81,0.7,186.82,0.06,41.530142,-82.851909,176.8,3,NA
"WF5141158_00053","WF5141158","00053","2023-08-16",144,1.55,1.9,0.69,179.41,0.06,41.530143,-82.851909,176.7,3.1,NA
"WF5141158_00053","WF5141158","00053","2023-08-16",146,1.58,1.47,0.71,181.63,0.06,41.530143,-82.851909,176.6,3.1,NA
"WF5141158_00053","WF5141158","00053","2023-08-16",148,1.6,2.06,0.7,182.15,0.06,41.530143,-82.851909,176.4,3.1,NA
"WF5141158_00053","WF5141158","00053","2023-08-16",150,1.62,1.93,0.7,185.33,0.06,41.530144,-82.851909,176.2,3.1,NA
"WF5141158_00053","WF5141158","00053","2023-08-16",152,1.65,1.8,0.7,186.97,0.06,41.530146,-82.851909,176.1,3.1,NA
"WF5141158_00053","WF5141158","00053","2023-08-16",154,1.67,1.91,0.69,166.31,0.07,41.530149,-82.85191,176.2,3.4,NA
"WF5141158_00053","WF5141158","00053","2023-08-16",156,1.69,1.69,0.7,160.81,0.08,41.530153,-82.851912,176.1,3.4,NA
"WF5141158_00053","WF5141158","00053","2023-08-16",158,1.72,1.53,0.7,149.67,0.08,41.530155,-82.851913,176.1,3.4,NA
"WF5141158_00053","WF5141158","00053","2023-08-16",160,1.74,4.93,0.68,143.64,0.08,41.530158,-82.851912,175.9,3.4,NA
"WF5141158_00053","WF5141158","00053","2023-08-16",162,1.76,6.57,0.65,138.8,0.08,41.530159,-82.85191,175.8,3.4,NA
"WF5141158_00053","WF5141158","00053","2023-08-16",164,1.78,7.18,0.67,143.53,0.08,41.530161,-82.851909,175.7,3,NA
"WF5141158_00053","WF5141158","00053","2023-08-16",166,1.81,7.06,0.69,149.16,0.08,41.530163,-82.851909,175.7,3,NA
"WF5141158_00053","WF5141158","00053","2023-08-16",168,1.83,6.04,0.7,152.51,0.08,41.530164,-82.851908,175.7,3,NA
"WF5141158_00053","WF5141158","00053","2023-08-16",170,1.85,5.59,0.71,154.08,0.08,41.530165,-82.851908,175.6,3,NA
"WF5141158_00053","WF5141158","00053","2023-08-16",172,1.88,5.99,0.66,142.86,0.08,41.530166,-82.851908,175.5,3,NA
"WF5141158_00053","WF5141158","00053","2023-08-16",174,1.89,6.19,0.46,110.15,0.07,41.530166,-82.851907,175.3,3,NA
"WF5141158_00053","WF5141158","00053","2023-08-16",176,1.89,5.84,0.28,68.98,0.06,41.530167,-82.851906,175.2,3,NA
"WF5141158_00053","WF5141158","00053","2023-08-16",178,1.9,6.41,0.24,58.91,0.07,41.530169,-82.851907,175.3,3,NA
"WF5141158_00053","WF5141158","00053","2023-08-16",180,1.93,5.33,0.61,147.24,0.07,41.53017,-82.851907,175.4,3,NA
"WF5141158_00053","WF5141158","00053","2023-08-16",182,1.94,4.86,0.48,112.12,0.07,41.530171,-82.851907,175.3,3,NA
"WF5141158_00053","WF5141158","00053","2023-08-16",184,1.94,4.69,0.22,50.54,0.07,41.530171,-82.851907,175.4,2,NA
"WF5141158_00053","WF5141158","00053","2023-08-16",186,1.95,4.68,0.08,18.25,0.07,41.530172,-82.851908,175.5,2,"lm"
"WF5141158_00053","WF5141158","00053","2023-08-16",188,1.95,4.55,0.02,4.56,0.07,41.530173,-82.851908,175.5,2,"lm"
"WF5141158_00053","WF5141158","00053","2023-08-16",190,1.95,4.55,0.01,2.3,0.07,41.530173,-82.851908,175.6,2,"lm"
"WF5141158_00054","WF5141158","00054","2023-08-16",0,0,-0.04,0,0,1.52,41.52963,-82.854953,177.3,3.6,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",2,0,0.56,0,0,1.55,41.529655,-82.85494,177.2,3.6,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",4,0,0.51,0.04,0.42,1.59,41.529679,-82.854926,177,3.6,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",6,0,1.24,0.02,0.21,1.61,41.529701,-82.854911,176.7,3.6,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",8,0,1.88,0.01,0.1,1.63,41.529725,-82.854897,176.9,3.6,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",10,0,3.07,0,0,1.65,41.52975,-82.854881,176.9,3,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",12,0,3.76,0,0,1.65,41.529774,-82.854866,177.1,3,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",14,0.01,5.55,0.31,3.13,1.65,41.529797,-82.854851,177.4,3,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",16,0.04,5.74,0.79,7.97,1.65,41.529821,-82.854836,177.4,3,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",18,0.08,2.1,0.9,9.07,1.65,41.529844,-82.854819,177.4,3,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",20,0.1,0.83,0.8,8.07,1.65,41.529866,-82.854802,177.5,3.6,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",22,0.13,2.08,0.7,7.08,1.65,41.52989,-82.854782,177.4,3.6,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",24,0.15,1.17,0.71,7.2,1.64,41.529916,-82.854763,177.5,3.6,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",26,0.17,1.74,0.71,7.22,1.64,41.529943,-82.854743,177.4,3.6,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",28,0.2,1.15,0.7,7.16,1.63,41.529969,-82.854724,177.3,3.6,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",30,0.22,1.21,0.71,7.29,1.62,41.529995,-82.854704,177.1,3,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",32,0.24,1.47,0.7,7.23,1.61,41.530022,-82.854685,177,3,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",34,0.27,1.31,0.69,7.14,1.61,41.53005,-82.854665,176.8,3,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",36,0.29,1.46,0.71,7.36,1.61,41.530077,-82.854646,176.7,3,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",38,0.31,1.19,0.7,7.29,1.6,41.530104,-82.854629,176.4,3,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",40,0.34,1.2,0.7,7.29,1.6,41.530131,-82.854611,176.4,3,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",42,0.36,1.59,0.7,7.3,1.6,41.530158,-82.854594,176.5,3,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",44,0.38,1,0.71,7.4,1.6,41.530185,-82.854577,176.4,3,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",46,0.41,1.14,0.7,7.29,1.6,41.530212,-82.85456,176.4,3,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",48,0.43,1.11,0.7,7.28,1.6,41.530238,-82.854544,176.4,3,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",50,0.46,1.07,0.7,7.28,1.6,41.530264,-82.854529,176.4,3.6,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",52,0.48,1.04,0.7,7.27,1.61,41.530291,-82.854514,176.5,3.6,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",54,0.5,1.44,0.7,7.26,1.61,41.530318,-82.8545,176.6,3.6,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",56,0.52,1.66,0.7,7.26,1.61,41.530345,-82.854484,176.8,3.6,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",58,0.55,1.09,0.71,7.34,1.61,41.530371,-82.854466,177,3.6,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",60,0.57,1.07,0.7,7.23,1.61,41.530397,-82.854449,177.1,2.8,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",62,0.59,1.78,0.69,7.11,1.62,41.530423,-82.85443,177.3,2.8,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",64,0.62,1.27,0.71,7.33,1.62,41.530449,-82.854411,177.7,2.8,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",66,0.64,1.57,0.69,7.14,1.61,41.530473,-82.854391,177.8,2.8,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",68,0.67,1.27,0.7,7.22,1.62,41.530497,-82.854369,177.8,2.8,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",70,0.69,1.76,0.7,7.22,1.62,41.530519,-82.854348,178,3.2,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",72,0.71,1.61,0.7,7.21,1.62,41.530541,-82.854326,178,3.2,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",74,0.74,1.44,0.7,7.23,1.61,41.530564,-82.854302,178,3.2,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",76,0.76,1.74,0.7,7.25,1.61,41.530587,-82.854278,178,3.2,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",78,0.78,1.78,0.7,7.25,1.61,41.530608,-82.854252,178,3.2,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",80,0.81,1.5,0.7,7.27,1.6,41.530629,-82.854227,177.9,2.8,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",82,0.83,1.71,0.7,7.3,1.6,41.53065,-82.854202,177.9,2.8,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",84,0.85,1.82,0.7,7.4,1.58,41.530668,-82.854178,177.7,2.8,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",86,0.88,1.74,0.71,7.51,1.57,41.53069,-82.854152,177.7,2.8,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",88,0.9,1.52,0.7,7.44,1.57,41.530713,-82.854127,177.8,2.8,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",90,0.92,1.61,0.7,7.46,1.56,41.530735,-82.854101,177.9,2.8,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",92,0.95,1.42,0.7,7.48,1.56,41.530756,-82.854074,178.1,2.8,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",94,0.97,1.34,0.7,7.48,1.56,41.530776,-82.854047,178.3,2.8,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",96,0.99,1.37,0.7,7.49,1.56,41.530795,-82.854018,178.4,2.8,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",98,1.02,1.46,0.69,7.4,1.55,41.530814,-82.853991,178.6,2.8,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",100,1.04,1.27,0.71,7.63,1.55,41.530832,-82.853961,179.1,7.9,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",102,1.06,1.57,0.69,7.43,1.55,41.53085,-82.853931,179.7,7.9,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",104,1.09,1.36,0.7,7.46,1.56,41.530867,-82.853901,180.1,7.9,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",106,1.11,1.52,0.7,7.46,1.56,41.530884,-82.85387,180.4,7.9,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",108,1.13,1.05,0.71,7.58,1.56,41.530901,-82.85384,180.5,7.9,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",110,1.16,1.65,0.69,7.36,1.56,41.530918,-82.853809,180.6,2.8,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",112,1.18,1.44,0.7,7.46,1.56,41.530935,-82.853778,180.7,2.8,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",114,1.2,1.41,0.7,7.46,1.56,41.530951,-82.853746,180.7,2.8,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",116,1.23,1.28,0.7,7.46,1.56,41.530967,-82.853715,180.8,2.8,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",118,1.25,1.59,0.7,7.45,1.57,41.530982,-82.853684,180.8,2.8,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",120,1.27,1.4,0.7,7.45,1.57,41.530999,-82.853653,180.9,2.8,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",122,1.3,1.34,0.7,7.44,1.57,41.531014,-82.853622,181.1,2.8,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",124,1.32,1.35,0.71,7.52,1.57,41.53103,-82.853591,181.2,2.8,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",126,1.34,1.46,0.69,7.31,1.57,41.531046,-82.853559,181.2,2.8,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",128,1.37,1.16,0.71,7.54,1.57,41.531061,-82.853528,181.2,2.8,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",130,1.39,1.62,0.7,7.46,1.56,41.531079,-82.8535,181.1,2.8,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",132,1.41,1.29,0.7,7.49,1.56,41.531098,-82.853474,181,2.8,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",134,1.44,1.87,0.69,7.41,1.55,41.531118,-82.853449,180.8,2.8,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",136,1.46,1.54,0.7,7.55,1.55,41.531138,-82.853424,180.5,2.8,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",138,1.48,1.95,0.69,7.45,1.54,41.531157,-82.853398,180.4,2.8,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",140,1.51,1.41,0.71,7.68,1.54,41.531178,-82.853372,180.4,2.8,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",142,1.53,1.34,0.7,7.59,1.54,41.531198,-82.853347,180.4,2.8,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",144,1.55,1.38,0.71,7.7,1.54,41.53122,-82.853322,180.3,2.8,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",146,1.58,1.41,0.69,7.48,1.54,41.531241,-82.853296,180.2,2.8,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",148,1.6,1.58,0.7,7.57,1.54,41.531263,-82.853271,180,2.8,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",150,1.62,1.67,0.7,7.54,1.55,41.531284,-82.853245,179.8,2.1,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",152,1.65,1.48,0.7,7.51,1.55,41.531305,-82.853219,179.7,2.1,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",154,1.67,1.5,0.7,7.49,1.56,41.531326,-82.853193,179.6,2.1,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",156,1.69,1.39,0.7,7.45,1.57,41.531347,-82.853167,179.4,2.1,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",158,1.72,1.48,0.7,7.42,1.57,41.531368,-82.853141,179.3,2.1,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",160,1.74,1.76,0.71,7.52,1.57,41.531388,-82.853115,179.2,2.1,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",162,1.76,4.53,0.68,7.19,1.58,41.531409,-82.853089,179.1,2.1,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",164,1.79,6.26,0.66,6.98,1.58,41.53143,-82.853063,179,2.1,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",166,1.81,6.84,0.67,7.09,1.58,41.53145,-82.853036,178.9,2.1,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",168,1.83,6.93,0.68,7.2,1.57,41.53147,-82.853009,178.8,2.1,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",170,1.85,6.47,0.69,7.32,1.57,41.531489,-82.852982,178.7,2.1,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",172,1.88,6.08,0.68,7.21,1.57,41.531508,-82.852954,178.6,2.1,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",174,1.89,6.18,0.59,6.26,1.57,41.531527,-82.852926,178.5,2.1,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",176,1.91,6.03,0.52,5.55,1.56,41.531546,-82.852898,178.5,2.1,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",178,1.92,6.51,0.37,3.94,1.56,41.531565,-82.852869,178.7,2.1,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",180,1.93,6.26,0.28,2.99,1.56,41.531583,-82.85284,178.8,2.1,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",182,1.93,5.84,0.09,0.96,1.56,41.5316,-82.852811,178.8,2.1,"lm"
"WF5141158_00054","WF5141158","00054","2023-08-16",184,1.93,6.95,0.13,1.39,1.56,41.531617,-82.852782,178.8,2.1,"l"
"WF5141158_00054","WF5141158","00054","2023-08-16",186,1.95,5.95,0.38,4.07,1.56,41.531635,-82.852755,178.7,2.1,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",188,1.96,5.13,0.39,4.18,1.55,41.531652,-82.852726,178.6,2.1,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",190,1.97,4.87,0.25,2.68,1.55,41.531668,-82.852697,178.4,2.3,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",192,1.97,4.88,0.1,1.07,1.55,41.531684,-82.852669,178.3,2.3,"l"
"WF5141158_00054","WF5141158","00054","2023-08-16",194,1.97,4.82,0.03,0.32,1.55,41.531699,-82.852642,178.4,2.3,"lm"
"WF5141158_00054","WF5141158","00054","2023-08-16",196,1.97,4.66,0.01,0.11,1.55,41.531714,-82.852613,178.4,2.3,"lm"
"WF5141158_00054","WF5141158","00054","2023-08-16",198,1.97,4.66,0.01,0.11,1.55,41.531731,-82.852584,178.4,2.3,"lm"
"WF5141158_00054","WF5141158","00054","2023-08-16",84357,0,0,0,0,0.66,42.152073,-80.116474,183.4,6.7,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",84359,0,0.07,0,0,0.58,42.152071,-80.116477,182.9,6.7,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",84361,0,0.21,0.06,1.83,0.52,42.152071,-80.116477,182.9,6.3,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",84363,0,0.66,0.01,0.33,0.48,42.152071,-80.11648,182.1,6.3,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",84365,0,1.84,0,0,0.45,42.152069,-80.11649,181.8,6.3,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",84367,0,2.81,0,0,0.16,42.152069,-80.116492,181.4,6.3,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",84369,0,3.46,0,0,0.14,42.152061,-80.116493,182.1,6.3,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",84371,0,4.72,0,0,0.15,42.152057,-80.116497,181.8,6.3,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",84373,0.01,5.82,0.18,18.92,0.16,42.152054,-80.116501,181.5,6.3,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",84375,0.04,6.32,0.71,69.63,0.17,42.152051,-80.116501,180.6,6.3,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",84377,0.08,3.8,1.02,95.53,0.18,42.152047,-80.116502,179.6,6.3,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",84379,0.1,1.8,0.8,71.57,0.19,42.152046,-80.116504,178.5,6.3,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",84381,0.13,3.01,0.79,64.65,0.21,42.152045,-80.116508,177.5,5.8,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",84383,0.15,3.17,0.67,50.09,0.23,42.152041,-80.116513,176.8,5.8,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",84385,0.17,1.04,0.74,53.98,0.23,42.152039,-80.116518,175.8,5.8,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",84387,0.2,3.17,0.68,48.27,0.24,42.152036,-80.116522,175.2,5.8,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",84389,0.22,1.27,0.72,48.53,0.25,42.152031,-80.116524,175.1,5.8,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",84391,0.24,2.16,0.69,46.69,0.25,42.152024,-80.116523,175.4,5.1,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",84393,0.27,2.2,0.71,47.4,0.25,42.15202,-80.116524,175.2,5.1,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",84395,0.29,2.74,0.69,44.94,0.26,42.152016,-80.116528,174.7,5.1,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",84397,0.32,1.64,0.71,44.28,0.27,42.152011,-80.116532,174.4,5.1,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",84399,0.34,1.89,0.7,41.98,0.28,42.152005,-80.116535,174.2,5.1,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",84401,0.36,1.96,0.7,40.82,0.29,42.151998,-80.116538,174,4.5,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",84403,0.38,1.91,0.7,40.61,0.28,42.151993,-80.11654,173.8,4.5,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",84405,0.41,2.43,0.71,41.79,0.28,42.151987,-80.116542,173.9,4.5,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",84407,0.43,2.75,0.69,40.78,0.28,42.151984,-80.116545,173.6,4.5,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",84409,0.46,2.08,0.7,41.73,0.28,42.15198,-80.116547,173.5,4.5,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",84411,0.48,2.06,0.7,42.51,0.27,42.151977,-80.116549,173.3,4.5,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",84413,0.5,2.05,0.7,43.25,0.26,42.151974,-80.116551,173.2,4.5,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",84415,0.52,1.81,0.7,45.79,0.25,42.151972,-80.116553,173,4.5,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",84417,0.55,2.77,0.7,49.31,0.23,42.15197,-80.116554,172.9,4.5,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",84419,0.57,1.78,0.7,52.8,0.21,42.151966,-80.116555,172.9,4.5,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",84421,0.6,2.74,0.69,56.3,0.2,42.151964,-80.116554,172.9,4.5,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",84423,0.62,1.9,0.71,61.04,0.19,42.151959,-80.116556,173,4.5,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",84425,0.64,2.77,0.7,60.11,0.19,42.151957,-80.116559,173,4.5,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",84427,0.66,2.62,0.7,60.46,0.19,42.151953,-80.116561,173.1,4.5,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",84429,0.69,1.77,0.7,59.88,0.19,42.151951,-80.116564,173.1,4.5,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",84431,0.71,2.18,0.7,61.11,0.19,42.151949,-80.116566,173,4.5,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",84433,0.74,2.22,0.69,61.43,0.18,42.151946,-80.116568,173.1,4.5,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",84435,0.76,2.14,0.7,64.55,0.18,42.151945,-80.116569,172.9,4.5,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",84437,0.78,2.69,0.7,66.01,0.17,42.151944,-80.11657,172.8,4.5,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",84439,0.81,2.84,0.7,68.77,0.17,42.151943,-80.116571,172.6,4.5,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",84441,0.83,1.9,0.7,70.28,0.16,42.151941,-80.11657,172.4,4.5,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",84443,0.85,2.71,0.7,72.06,0.16,42.15194,-80.116568,172.5,4.5,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",84445,0.88,1.92,0.7,76.65,0.15,42.151938,-80.116569,172.5,4.5,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",84447,0.9,2.63,0.7,77.52,0.15,42.151935,-80.116572,172.5,4.5,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",84449,0.92,2.16,0.7,79.55,0.15,42.151933,-80.116574,172.3,4.5,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",84451,0.95,2.57,0.7,80.24,0.15,42.15193,-80.116576,172.2,4.5,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",84453,0.97,2.34,0.7,77.73,0.16,42.151927,-80.11658,172.2,4.5,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",84455,0.99,2.65,0.7,70.84,0.16,42.151926,-80.116582,172.2,4.5,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",84457,1.02,2.77,0.7,69.55,0.18,42.151921,-80.116587,172,4.5,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",84459,1.04,2.16,0.7,63.46,0.19,42.151918,-80.116592,171.8,4.5,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",84461,1.06,2.97,0.7,56.99,0.22,42.151913,-80.116597,171.6,6.5,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",84463,1.09,2.84,0.69,52.36,0.23,42.151913,-80.116601,171.2,6.5,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",84465,1.11,2.24,0.7,49.61,0.24,42.151911,-80.116604,170.9,6.5,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",84467,1.13,2.66,0.7,48.51,0.24,42.151908,-80.116609,170.6,6.5,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",84469,1.16,2.45,0.7,47.01,0.26,42.151904,-80.116615,170.3,6.5,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",84471,1.18,2.5,0.7,44.23,0.27,42.151901,-80.116622,169.8,6.5,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",84473,1.2,2.43,0.7,43.51,0.27,42.151897,-80.116625,169.8,6.5,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",84475,1.23,1.96,0.7,42.33,0.27,42.151893,-80.116628,169.6,6.5,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",84477,1.25,2.91,0.69,41.8,0.27,42.151889,-80.11663,169.9,6.5,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",84479,1.27,2.19,0.71,44.23,0.26,42.151885,-80.116631,170.2,6.5,NA
"WF5141158_00054","WF5141158","00054","2023-08-16",84481,1.3,2.73,0.69,45.85,0.24,42.15188,-80.116632,170.2,5.4,NA
"WF5141158_00055","WF5141158","00055","2023-09-18",0,1.32,2.06,0.7,50.46,0.23,42.151878,-80.116633,170.1,5.4,NA
"WF5141158_00055","WF5141158","00055","2023-09-18",2,1.34,2.56,0.7,54.49,0.21,42.151876,-80.116635,170,5.4,NA
"WF5141158_00055","WF5141158","00055","2023-09-18",4,1.37,2.91,0.7,55.03,0.21,42.151872,-80.116636,169.8,5.4,NA
"WF5141158_00055","WF5141158","00055","2023-09-18",6,1.39,2.64,0.7,57.64,0.19,42.151868,-80.11664,169.5,5.4,NA
"WF5141158_00055","WF5141158","00055","2023-09-18",8,1.41,2.94,0.7,62.83,0.18,42.151866,-80.116643,169.3,5.4,NA
