"Tag","Serial Number","Sample ID","Date","Elapsed time (s)","Volume (l)","Pressure (psi)","Flow (l/min)","Rate (mL/m)","Speed (m/s)","Latitude","Longitude","Elevation (m)","Accuracy (±m)","Status"
"WE261112D_00063","WE261112D","00063","2023-08-22",18,0.05,7.53,0.69,19.03,0.6,47.08384,-88.450893,186.1,2.8,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",20,0.08,1.83,0.81,22,0.61,47.083836,-88.450908,186,2.8,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",22,0.09,3.94,0.56,15.39,0.61,47.083832,-88.450923,185.9,2.8,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",24,0.11,2.74,0.55,15.55,0.59,47.083828,-88.450935,185.7,2.8,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",26,0.13,2.32,0.52,15,0.58,47.083824,-88.450949,185.6,2.8,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",28,0.15,2.47,0.5,14.68,0.57,47.083821,-88.450962,185.4,2.8,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",30,0.16,2.02,0.51,15.27,0.56,47.083818,-88.450974,185.4,2.8,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",32,0.18,3.25,0.5,15.11,0.55,47.083814,-88.450986,185.4,2.8,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",34,0.2,3.03,0.5,15.05,0.55,47.08381,-88.451001,185.5,2.9,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",36,0.21,2.88,0.5,15.34,0.54,47.083805,-88.451016,185.6,2.9,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",38,0.23,3.24,0.5,15.68,0.53,47.083801,-88.451031,185.7,2.9,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",40,0.25,2.82,0.5,15.99,0.52,47.083798,-88.451044,185.7,2.9,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",42,0.26,2.96,0.5,15.84,0.53,47.083793,-88.451059,185.8,2.9,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",44,0.28,3.06,0.5,15.28,0.55,47.083789,-88.451078,185.7,4.3,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",46,0.3,2.52,0.5,14.83,0.56,47.083785,-88.451094,186,4.3,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",48,0.31,3.16,0.5,14.45,0.58,47.083781,-88.45111,186.1,4.3,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",50,0.33,2.8,0.5,14.1,0.59,47.083777,-88.451124,186.4,4.3,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",52,0.35,2.39,0.5,13.73,0.61,47.083773,-88.451138,186.7,4.3,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",54,0.36,3.04,0.5,13.36,0.62,47.083767,-88.451154,186.8,2.1,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",56,0.38,2.11,0.5,12.86,0.65,47.083761,-88.451172,186.8,2.1,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",58,0.4,3.08,0.5,12.46,0.67,47.083754,-88.451189,186.7,2.1,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",60,0.41,3.46,0.5,12.11,0.69,47.083747,-88.451205,186.6,2.1,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",62,0.43,2.44,0.5,12.12,0.69,47.08374,-88.451219,186.4,2.1,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",64,0.45,3.61,0.49,12.04,0.68,47.083733,-88.451232,186.4,2.8,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",66,0.46,2.36,0.5,12.21,0.68,47.083726,-88.451246,186.3,2.8,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",68,0.48,3.63,0.5,11.99,0.7,47.083717,-88.451261,186.2,2.8,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",70,0.5,3.17,0.5,11.8,0.71,47.083709,-88.451274,186.2,2.8,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",72,0.51,3.77,0.5,11.74,0.71,47.083703,-88.451287,186.1,2.8,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",74,0.53,3.44,0.5,11.95,0.7,47.083696,-88.451299,186.2,2.8,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",76,0.55,2.33,0.5,12.09,0.69,47.083688,-88.451313,186.2,2.8,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",78,0.56,3.59,0.5,12.04,0.69,47.08368,-88.451329,186.3,2.8,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",80,0.58,2.86,0.5,12,0.69,47.083672,-88.451344,186.3,2.8,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",82,0.6,3.77,0.5,11.94,0.7,47.083665,-88.451358,186.3,2.8,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",84,0.61,3.62,0.5,11.96,0.7,47.083658,-88.451371,186.3,2.8,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",86,0.63,2.7,0.5,12.23,0.68,47.083652,-88.451383,186.3,2.8,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",88,0.65,3.97,0.5,12.64,0.66,47.083646,-88.451395,186.4,2.8,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",90,0.66,3.69,0.5,13.01,0.64,47.083641,-88.451406,186.4,2.8,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",92,0.68,2.53,0.5,13.36,0.62,47.083636,-88.451417,186.5,2.8,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",94,0.7,3.34,0.5,13.56,0.61,47.08363,-88.451429,186.5,2.8,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",96,0.71,3.68,0.5,13.69,0.61,47.083623,-88.451443,186.4,2.8,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",98,0.73,3.38,0.5,13.98,0.6,47.083617,-88.451457,186.4,2.8,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",100,0.75,2.59,0.5,14.23,0.59,47.08361,-88.45147,186.3,2.8,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",102,0.76,4.05,0.5,14.45,0.58,47.083605,-88.451481,186.4,2.8,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",104,0.78,4.1,0.5,14.65,0.57,47.083599,-88.451492,186.6,2.8,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",106,0.8,2.89,0.5,14.85,0.56,47.083593,-88.451502,186.8,2.8,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",108,0.81,2.73,0.5,14.74,0.57,47.083587,-88.451514,186.8,2.8,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",110,0.83,3.44,0.5,14.28,0.58,47.08358,-88.451529,187,2.8,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",112,0.85,4.2,0.5,13.82,0.6,47.083573,-88.451544,187.1,2.8,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",114,0.86,3.66,0.5,13.58,0.61,47.083566,-88.451558,187.2,2.8,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",116,0.88,3.61,0.5,13.77,0.61,47.08356,-88.45157,187.3,2.8,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",118,0.9,2.79,0.5,13.97,0.6,47.083554,-88.451581,187.4,2.8,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",120,0.91,4.16,0.5,14.17,0.59,47.083549,-88.451593,187.3,2.8,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",122,0.93,3.52,0.5,14.34,0.58,47.083544,-88.451604,187.2,2.8,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",124,0.95,3.9,0.5,14.13,0.59,47.083538,-88.451616,187.2,2.8,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",126,0.96,4.04,0.5,13.62,0.61,47.083531,-88.451631,187.2,2.8,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",128,0.98,3.06,0.5,13.39,0.62,47.083524,-88.451645,187.3,2.8,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",130,1,4.38,0.5,13.51,0.62,47.083517,-88.451659,187.3,2.8,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",132,1.01,3.73,0.5,13.73,0.61,47.083511,-88.451672,187.3,2.8,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",134,1.03,3.04,0.5,13.93,0.6,47.083506,-88.451684,187.3,2.8,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",136,1.05,4.52,0.5,14.08,0.59,47.0835,-88.451695,187.3,2.8,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",138,1.06,3.58,0.5,13.88,0.6,47.083493,-88.451708,187.3,2.8,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",140,1.08,3.15,0.5,13.34,0.62,47.083486,-88.451724,187.3,2.8,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",142,1.09,4.5,0.5,12.84,0.65,47.083478,-88.45174,187.4,2.8,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",144,1.11,4.38,0.5,12.68,0.66,47.08347,-88.451755,187.3,2.8,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",146,1.13,5.23,0.49,12.67,0.64,47.083463,-88.451767,187.2,2.8,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",148,1.14,4.26,0.5,12.93,0.64,47.083463,-88.451767,187.2,2.8,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",150,1.16,3.79,0.5,12.93,0.64,47.083463,-88.451767,187.2,2.8,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",152,1.18,3.68,0.5,13.11,0.64,47.083441,-88.451808,187.6,2.8,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",154,1.19,3.74,0.5,13.42,0.62,47.083434,-88.451822,187.9,10.4,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",156,1.21,4.95,0.5,13.64,0.61,47.08343,-88.451835,187.6,10.4,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",158,1.23,4.49,0.5,13.49,0.62,47.083423,-88.451847,187.2,10.4,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",160,1.24,4.84,0.5,13.28,0.63,47.083416,-88.451859,187.1,10.4,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",162,1.26,4.73,0.5,13.21,0.63,47.08341,-88.451871,187.1,10.4,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",164,1.28,4.75,0.5,13.51,0.62,47.083404,-88.451883,187,2.8,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",166,1.29,5.13,0.5,14.07,0.59,47.083398,-88.451895,187.1,2.8,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",168,1.31,5.07,0.5,14.64,0.57,47.083392,-88.451907,187.1,2.8,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",170,1.33,5.09,0.5,14.88,0.56,47.083386,-88.451919,187.2,2.8,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",172,1.34,5.29,0.5,14.34,0.58,47.083378,-88.451933,187.3,2.8,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",174,1.36,4.93,0.5,13.77,0.61,47.08337,-88.451949,187.5,2.8,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",176,1.38,4.88,0.5,13.39,0.62,47.083363,-88.451963,187.6,2.8,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",178,1.39,4.53,0.5,13.39,0.62,47.083356,-88.451976,187.8,2.8,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",180,1.41,4.23,0.5,13.48,0.62,47.08335,-88.45199,187.8,2.8,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",182,1.43,4.32,0.5,13.53,0.62,47.083344,-88.452002,187.8,2.8,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",184,1.44,4.86,0.5,13.61,0.61,47.083339,-88.452015,187.8,2.8,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",186,1.46,5.07,0.5,13.68,0.61,47.083336,-88.452026,187.8,2.8,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",188,1.48,5.36,0.5,13.7,0.61,47.08333,-88.452037,187.8,2.8,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",190,1.49,5.04,0.5,14.01,0.59,47.083326,-88.452047,188,2.8,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",192,1.51,5.04,0.5,14.6,0.57,47.083322,-88.452058,188.1,2.8,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",194,1.53,4.57,0.5,14.83,0.56,47.083316,-88.452073,188.2,3.1,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",196,1.54,4.68,0.5,14.84,0.56,47.08331,-88.452088,188.3,3.1,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",198,1.56,5.57,0.5,14.84,0.56,47.083304,-88.452102,188.5,3.1,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",200,1.58,5.58,0.5,14.84,0.56,47.083299,-88.452115,188.4,3.1,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",202,1.59,5.59,0.5,14.85,0.56,47.083294,-88.452127,188.5,3.1,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",204,1.61,4.89,0.5,14.85,0.56,47.083289,-88.452139,188.6,2.8,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",206,1.63,4.78,0.5,14.64,0.57,47.083284,-88.45215,188.7,2.8,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",208,1.64,4.96,0.5,14.09,0.59,47.083277,-88.452165,189,2.8,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",210,1.66,4.3,0.52,13.96,0.62,47.083269,-88.45218,189.1,2.8,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",212,1.68,5.49,0.49,12.75,0.64,47.083262,-88.452195,189.2,2.8,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",214,1.69,5.06,0.5,13.05,0.64,47.083256,-88.452209,189.4,2.8,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",216,1.71,5.54,0.5,13.15,0.63,47.08325,-88.452223,189.4,2.8,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",218,1.73,6.03,0.5,12.89,0.65,47.083243,-88.452239,189.5,2.8,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",220,1.74,6.19,0.5,12.61,0.66,47.083235,-88.452255,189.5,2.8,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",222,1.76,6.75,0.5,12.34,0.68,47.083227,-88.45227,189.4,2.8,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",224,1.78,5.54,0.5,12.12,0.69,47.083219,-88.452284,189.3,3.1,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",226,1.79,5.56,0.5,12.08,0.69,47.083213,-88.452297,189.2,3.1,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",228,1.81,6.24,0.5,12.35,0.67,47.083207,-88.452309,189.2,3.1,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",230,1.83,6.35,0.5,12.84,0.65,47.083204,-88.452323,189.3,3.1,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",232,1.84,5.6,0.5,13.24,0.63,47.083201,-88.452337,189.5,3.1,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",234,1.86,6.02,0.5,13.43,0.62,47.083196,-88.452351,189.5,2.8,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",236,1.88,6.44,0.5,13.45,0.62,47.08319,-88.452366,189.5,2.8,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",238,1.89,5.95,0.5,13.83,0.6,47.083183,-88.452379,189.3,2.8,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",240,1.91,5.94,0.5,14.28,0.58,47.083177,-88.452392,189,2.8,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",242,1.93,6.49,0.5,14.74,0.57,47.083172,-88.452405,188.7,2.8,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",244,1.94,6.4,0.5,15.18,0.55,47.083168,-88.452416,188.6,2.8,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",246,1.96,6.19,0.5,15.46,0.54,47.083162,-88.452426,188.8,2.8,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",248,1.98,6.67,0.5,15.27,0.55,47.083155,-88.452438,188.9,2.8,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",250,1.99,4.69,0.5,14.78,0.56,47.083148,-88.452451,189.2,2.8,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",252,2.01,4.46,0.5,14.47,0.58,47.083142,-88.452464,189.2,2.8,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",254,2.03,4.62,0.5,14.44,0.58,47.083135,-88.452475,189.3,3.1,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",256,2.04,4.65,0.5,14.68,0.57,47.083129,-88.452487,189.3,3.1,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",258,2.06,4.98,0.5,14.94,0.56,47.083124,-88.452498,189.1,3.1,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",260,2.08,5.6,0.5,15.13,0.55,47.083118,-88.452509,188.8,3.1,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",262,2.09,7.14,0.5,15.36,0.54,47.083114,-88.45252,188.5,3.1,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",264,2.11,6.97,0.5,15.56,0.54,47.08311,-88.452532,188,3.3,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",266,2.13,7.21,0.5,15.83,0.53,47.083108,-88.452542,187.5,3.3,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",268,2.14,6.05,0.5,16.57,0.5,47.083106,-88.452553,187.2,3.3,NA
"WE261112D_00063","WE261112D","00063","2023-08-22",270,2.16,6.12,0.5,17.63,0.47,47.083104,-88.452563,186.9,3.3,NA
"WE261112D_00064","WE261112D","00064","2023-08-22",0,0.01,0.76,0.34,30.84,0.18,47.083518,-88.44109,186.9,3,NA
"WE261112D_00064","WE261112D","00064","2023-08-22",2,0.05,1.86,0.93,83.13,0.19,47.08352,-88.441096,187.5,3.3,NA
"WE261112D_00064","WE261112D","00064","2023-08-22",4,0.07,4.15,0.67,59.22,0.19,47.08352,-88.441103,187.9,3.3,NA
"WE261112D_00064","WE261112D","00064","2023-08-22",6,0.08,5.33,0.32,28.26,0.19,47.083519,-88.441106,187.9,3.3,NA
"WE261112D_00064","WE261112D","00064","2023-08-22",8,0.08,7.04,0.15,13.09,0.19,47.083518,-88.44111,187.7,3.3,NA
"WE261112D_00064","WE261112D","00064","2023-08-22",10,0.1,8.26,0.56,47.28,0.2,47.083517,-88.441115,187.5,3.3,NA
"WE261112D_00064","WE261112D","00064","2023-08-22",12,0.14,8.95,0.97,81.08,0.2,47.083516,-88.441121,187.3,5,NA
"WE261112D_00064","WE261112D","00064","2023-08-22",14,0.18,9.1,1.14,92.98,0.2,47.083515,-88.441127,186.7,5,NA
"WE261112D_00064","WE261112D","00064","2023-08-22",16,0.22,8.93,1.18,95.42,0.21,47.083513,-88.441133,186.7,5,NA
"WE261112D_00064","WE261112D","00064","2023-08-22",18,0.26,5.32,1.09,85.81,0.21,47.083509,-88.441135,187.6,5,NA
"WE261112D_00064","WE261112D","00064","2023-08-22",20,0.29,6.6,1.03,81.32,0.21,47.083505,-88.441139,188.1,5,NA
"WE261112D_00064","WE261112D","00064","2023-08-22",22,0.32,6.11,1.01,79.16,0.21,47.083503,-88.441145,188.4,3.3,NA
"WE261112D_00064","WE261112D","00064","2023-08-22",24,0.36,6.56,1,77.45,0.22,47.083501,-88.44115,188.6,3.3,NA
"WE261112D_00064","WE261112D","00064","2023-08-22",26,0.39,6.49,1,76.66,0.22,47.083499,-88.441155,188.7,3.3,NA
"WE261112D_00064","WE261112D","00064","2023-08-22",28,0.42,6.65,0.99,75.17,0.22,47.083495,-88.441161,186.3,3.3,NA
"WE261112D_00064","WE261112D","00064","2023-08-22",30,0.46,6.69,1.01,75.66,0.22,47.083494,-88.441166,186.6,3.3,NA
"WE261112D_00064","WE261112D","00064","2023-08-22",32,0.49,6.67,1,74.34,0.22,47.083491,-88.441167,186.7,3,NA
"WE261112D_00064","WE261112D","00064","2023-08-22",34,0.52,6.76,1,73.93,0.23,47.083488,-88.44117,187,3,NA
"WE261112D_00064","WE261112D","00064","2023-08-22",36,0.56,6.95,1,74.4,0.22,47.083487,-88.441174,187.3,3,NA
"WE261112D_00064","WE261112D","00064","2023-08-22",38,0.59,6.89,1,73.83,0.23,47.083484,-88.441178,187,3,NA
"WE261112D_00064","WE261112D","00064","2023-08-22",40,0.62,7.06,1,74.19,0.22,47.083482,-88.441182,187.1,3,NA
"WE261112D_00064","WE261112D","00064","2023-08-22",42,0.66,7.22,1,74.42,0.22,47.083478,-88.441187,186.4,3,NA
"WE261112D_00064","WE261112D","00064","2023-08-22",44,0.69,6.99,1,74.86,0.22,47.083476,-88.441192,185.9,3,NA
"WE261112D_00064","WE261112D","00064","2023-08-22",46,0.72,7.24,1,75.6,0.22,47.083473,-88.441198,185.9,3,NA
"WE261112D_00064","WE261112D","00064","2023-08-22",48,0.76,7.14,1,78.05,0.21,47.08347,-88.441202,185.9,3,NA
"WE261112D_00064","WE261112D","00064","2023-08-22",50,0.79,7.32,1,80.05,0.21,47.083465,-88.441205,185.4,3,NA
"WE261112D_00064","WE261112D","00064","2023-08-22",52,0.82,7.37,1,82,0.2,47.083462,-88.441208,185.1,3,NA
"WE261112D_00064","WE261112D","00064","2023-08-22",54,0.86,7.54,1,85.56,0.19,47.08346,-88.44121,185.1,3,NA
"WE261112D_00064","WE261112D","00064","2023-08-22",56,0.89,7.42,1,88.79,0.19,47.083459,-88.441211,185.4,3,NA
"WE261112D_00064","WE261112D","00064","2023-08-22",58,0.92,7.7,1,92.77,0.18,47.083457,-88.441211,185.5,3,NA
"WE261112D_00064","WE261112D","00064","2023-08-22",60,0.96,7.68,0.99,95.93,0.17,47.083455,-88.441213,185.6,3,NA
"WE261112D_00064","WE261112D","00064","2023-08-22",62,0.99,7.89,1,100.74,0.17,47.083453,-88.441214,185.5,3.4,NA
"WE261112D_00064","WE261112D","00064","2023-08-22",64,1.02,7.79,1,105.62,0.16,47.08345,-88.441216,185.2,3.4,NA
"WE261112D_00064","WE261112D","00064","2023-08-22",66,1.06,8.08,1,111.07,0.15,47.083447,-88.441218,185,3.4,NA
"WE261112D_00064","WE261112D","00064","2023-08-22",68,1.09,8.01,1,111,0.15,47.083444,-88.44122,184.7,3.4,NA
"WE261112D_00064","WE261112D","00064","2023-08-22",70,1.12,8.19,1,116.59,0.14,47.083441,-88.441221,184.6,3.4,NA
"WE261112D_00064","WE261112D","00064","2023-08-22",72,1.16,8.24,1,120.73,0.14,47.083439,-88.441223,184.4,3,NA
"WE261112D_00064","WE261112D","00064","2023-08-22",74,1.19,8.47,1,123.05,0.14,47.083436,-88.441223,184.3,3,NA
"WE261112D_00064","WE261112D","00064","2023-08-22",76,1.22,8.63,1,122.28,0.14,47.083432,-88.441224,184.1,3,NA
"WE261112D_00064","WE261112D","00064","2023-08-22",78,1.26,8.7,1,124.05,0.13,47.08343,-88.441224,183.9,3,NA
"WE261112D_00064","WE261112D","00064","2023-08-22",80,1.29,8.61,1,125.31,0.13,47.083428,-88.441225,183.9,3,NA
"WE261112D_00064","WE261112D","00064","2023-08-22",82,1.32,8.74,1,126.07,0.13,47.083426,-88.441226,184,3,NA
"WE261112D_00064","WE261112D","00064","2023-08-22",84,1.36,8.81,1,125.5,0.13,47.083423,-88.441227,184,3,NA
"WE261112D_00064","WE261112D","00064","2023-08-22",86,1.39,8.9,1,124.42,0.13,47.08342,-88.441228,183.8,3,NA
"WE261112D_00064","WE261112D","00064","2023-08-22",88,1.42,9.1,1,127.71,0.13,47.083418,-88.44123,183.7,3,NA
"WE261112D_00064","WE261112D","00064","2023-08-22",90,1.46,9.11,1,126.94,0.13,47.083416,-88.44123,183.6,3,NA
"WE261112D_00064","WE261112D","00064","2023-08-22",92,1.49,9.32,1,125.03,0.13,47.083413,-88.441231,183.5,3,NA
"WE261112D_00064","WE261112D","00064","2023-08-22",94,1.52,9.37,1,128.01,0.13,47.083411,-88.441232,183.4,3,NA
"WE261112D_00064","WE261112D","00064","2023-08-22",96,1.56,9.53,1,129.55,0.13,47.083409,-88.441232,183.4,3,NA
"WE261112D_00064","WE261112D","00064","2023-08-22",98,1.59,9.64,1,129.35,0.13,47.083407,-88.44123,183.5,3,NA
"WE261112D_00064","WE261112D","00064","2023-08-22",100,1.62,9.83,1,127.91,0.13,47.083404,-88.441229,183.6,3,NA
"WE261112D_00064","WE261112D","00064","2023-08-22",102,1.66,9.95,1,129,0.13,47.083403,-88.441228,184,2.9,NA
"WE261112D_00064","WE261112D","00064","2023-08-22",104,1.69,9.82,0.95,123.65,0.13,47.083402,-88.441226,184.5,2.9,NA
"WE261112D_00064","WE261112D","00064","2023-08-22",106,1.72,10.12,0.99,130.23,0.13,47.0834,-88.441225,184.9,2.9,NA
"WE261112D_00064","WE261112D","00064","2023-08-22",108,1.75,10.03,0.96,129.29,0.12,47.083398,-88.441224,185.1,2.9,NA
"WE261112D_00064","WE261112D","00064","2023-08-22",110,1.78,10.01,0.95,128.78,0.12,47.083397,-88.441222,185.4,2.9,NA
"WE261112D_00064","WE261112D","00064","2023-08-22",112,1.82,9.97,0.94,125.74,0.12,47.083397,-88.441222,185.9,3.3,NA
"WE261112D_00064","WE261112D","00064","2023-08-22",114,1.85,10.01,0.92,121.94,0.13,47.083395,-88.44122,186,3.3,NA
"WE261112D_00064","WE261112D","00064","2023-08-22",116,1.88,10.05,0.91,119.75,0.13,47.083393,-88.441219,185.8,3.3,NA
"WE261112D_00064","WE261112D","00064","2023-08-22",118,1.91,10.03,0.91,123.66,0.12,47.083391,-88.441217,185.8,3.3,NA
"WE261112D_00064","WE261112D","00064","2023-08-22",120,1.94,10.03,0.89,125.92,0.12,47.083389,-88.441216,185.8,3.3,NA
"WE261112D_00064","WE261112D","00064","2023-08-22",122,1.97,9.99,0.88,131.36,0.11,47.083384,-88.441217,185.4,2.1,NA
"WE261112D_00064","WE261112D","00064","2023-08-22",124,1.99,9.79,0.86,137.16,0.1,47.083383,-88.441218,185.4,2.1,NA
"WE261112D_00064","WE261112D","00064","2023-08-22",126,2.02,10.1,0.91,151.97,0.1,47.083384,-88.441218,185.6,2.1,NA
"WE261112D_00064","WE261112D","00064","2023-08-22",128,2.06,9.98,0.93,161.88,0.1,47.083382,-88.44122,185.5,2.1,NA
"WE261112D_00064","WE261112D","00064","2023-08-22",130,2.09,9.34,1.01,192.05,0.09,47.08338,-88.441221,185.3,2.1,NA
"WE261112D_00064","WE261112D","00064","2023-08-22",132,2.12,5.86,0.94,210.01,0.07,47.08338,-88.441222,185.3,2.1,NA
"WE261112D_00064","WE261112D","00064","2023-08-22",134,2.15,5.57,0.85,215.46,0.06,47.08338,-88.441222,185.5,2.1,NA
"WE261112D_00064","WE261112D","00064","2023-08-22",136,2.17,5.53,0.64,191.33,0.05,47.08338,-88.441223,185.7,2.1,NA
"WE261112D_00064","WE261112D","00064","2023-08-22",138,2.17,5.37,0.47,146.55,0.05,47.083381,-88.441223,185.8,2.1,NA
"WE261112D_00065","WE261112D","00065","2023-08-22",0,0,0.07,0,0,0.14,47.090412,-88.440842,185,2.1,NA
"WE261112D_00065","WE261112D","00065","2023-08-22",2,0,0.83,0,0,0.14,47.09041,-88.440843,185.1,2.1,NA
"WE261112D_00065","WE261112D","00065","2023-08-22",4,0.01,0.55,0.22,26.16,0.14,47.09041,-88.440843,185.6,2.1,NA
"WE261112D_00065","WE261112D","00065","2023-08-22",6,0.02,1.34,0.21,24.67,0.14,47.090408,-88.440843,186,2.1,NA
